date,shop_id,shop_type,city,new_user,total_sales_amount,transactions_count,due_amount,expenses_amount,subscription_purchased,subscription_package,app_sessions
2024-03-02 23:00:00,1121,Grocery,Khulna,0,10347,23,3285,5026,1,Basic,16
2024-03-03 00:00:00,1045,Pharmacy,Dhaka,0,18802,48,6029,4251,0,None,12
2024-03-03 01:00:00,1063,Grocery,Rajshahi,1,1589,19,3447,4025,0,None,15
2024-03-03 02:00:00,1129,Grocery,Dhaka,1,13271,42,3991,5661,0,None,15
2024-03-03 03:00:00,1053,Restaurant,Khulna,0,11522,3,5562,1113,0,None,11
2024-03-03 04:00:00,1106,Electronics,Sylhet,0,4476,27,2470,2726,0,None,2
2024-03-03 05:00:00,1192,Restaurant,Chattogram,1,12506,3,5657,2398,0,None,3
2024-03-03 06:00:00,1050,Electronics,Dhaka,1,1449,28,938,6212,0,None,19
2024-03-03 07:00:00,1180,Grocery,Chattogram,1,17829,17,4899,3234,0,None,20
2024-03-03 08:00:00,1035,Electronics,Rajshahi,0,8445,31,4006,1265,1,Basic,15
2024-03-03 09:00:00,1114,Grocery,Sylhet,1,11302,10,7868,3123,0,None,16
2024-03-03 10:00:00,1025,Electronics,Sylhet,0,16426,49,1935,653,1,None,1
2024-03-03 11:00:00,1028,Electronics,Dhaka,0,10788,22,633,4158,0,None,15
2024-03-03 12:00:00,1148,Restaurant,Sylhet,0,642,30,1253,508,1,Standard,12
2024-03-03 13:00:00,1010,Electronics,Dhaka,0,7176,49,1082,2339,1,None,7
2024-03-03 14:00:00,1039,Pharmacy,Dhaka,0,4875,21,2143,3162,0,None,7
2024-03-03 15:00:00,1010,Grocery,Chattogram,0,12003,36,1285,1687,0,None,11
2024-03-03 16:00:00,1163,Pharmacy,Sylhet,0,8153,53,353,5543,0,Standard,20
2024-03-03 17:00:00,1112,Pharmacy,Dhaka,1,4577,23,7479,5788,0,None,11
2024-03-03 18:00:00,1186,Grocery,Chattogram,0,10799,38,5255,6964,0,None,17
2024-03-03 19:00:00,1038,Restaurant,Khulna,0,7258,12,1885,1388,0,Standard,3
2024-03-03 20:00:00,1053,Electronics,Chattogram,0,17406,25,1818,2197,1,Basic,16
2024-03-03 21:00:00,1097,Grocery,Chattogram,1,12094,54,5062,3911,1,None,5
2024-03-03 22:00:00,1054,Restaurant,Dhaka,0,3139,57,7066,5390,0,None,2
2024-03-03 23:00:00,1110,Electronics,Rajshahi,0,1231,20,2520,2928,0,None,23
2024-03-04 00:00:00,1151,Electronics,Rajshahi,0,10408,49,7799,5700,0,None,7
2024-03-04 01:00:00,1149,Electronics,Rajshahi,1,762,49,6573,5235,0,None,10
2024-03-04 02:00:00,1068,Pharmacy,Chattogram,1,10930,42,4008,4799,0,None,5
2024-03-04 03:00:00,1055,Electronics,Dhaka,0,16924,7,3022,515,0,None,15
2024-03-04 04:00:00,1032,Restaurant,Sylhet,0,16352,29,2584,3658,1,None,12
2024-03-04 05:00:00,1035,Grocery,Chattogram,1,14198,48,5265,6033,0,None,10
2024-03-04 06:00:00,1147,Pharmacy,Chattogram,0,18880,29,1547,1833,0,None,22
2024-03-04 07:00:00,1080,Restaurant,Dhaka,0,16818,13,6230,5360,0,None,17
2024-03-04 08:00:00,1189,Grocery,Khulna,0,9508,3,4018,29,0,None,20
2024-03-04 09:00:00,1108,Restaurant,Chattogram,0,9809,2,4204,3214,0,None,20
2024-03-04 10:00:00,1153,Restaurant,Khulna,0,17875,16,7590,325,0,None,11
2024-03-04 11:00:00,1193,Grocery,Khulna,0,8920,30,1368,3766,0,None,8
2024-03-04 12:00:00,1072,Pharmacy,Rajshahi,0,10372,38,3337,4111,0,None,15
2024-03-04 13:00:00,1039,Restaurant,Dhaka,1,14657,6,1757,110,0,None,2
2024-03-04 14:00:00,1016,Pharmacy,Khulna,0,3139,45,7753,6856,0,None,17
2024-03-04 15:00:00,1128,Grocery,Dhaka,1,14545,7,5089,106,0,None,23
2024-03-04 16:00:00,1060,Grocery,Rajshahi,0,16358,5,1517,2426,0,None,6
2024-03-04 17:00:00,1170,Grocery,Dhaka,0,5635,56,5452,6305,0,Basic,21
2024-03-04 18:00:00,1103,Electronics,Chattogram,0,5592,7,4917,4378,1,None,13
2024-03-04 19:00:00,1041,Grocery,Khulna,1,8172,34,3484,4364,0,None,8
2024-03-04 20:00:00,1024,Restaurant,Dhaka,1,17817,32,3685,2531,1,None,11
2024-03-04 21:00:00,1038,Grocery,Sylhet,0,19384,49,5032,6810,0,None,15
2024-03-04 22:00:00,1034,Grocery,Dhaka,1,14999,13,3052,3144,0,None,13
2024-03-04 23:00:00,1130,Restaurant,Khulna,0,19359,30,2696,5316,0,None,18
2024-03-05 00:00:00,1107,Restaurant,Rajshahi,1,15252,25,190,5362,0,None,18
2024-03-05 01:00:00,1171,Grocery,Rajshahi,1,6244,21,6092,4693,0,None,17
2024-03-05 02:00:00,1178,Pharmacy,Khulna,1,14615,59,932,798,0,None,22
2024-03-05 03:00:00,1101,Grocery,Chattogram,0,17474,21,4237,5378,0,None,13
2024-03-05 04:00:00,1097,Pharmacy,Chattogram,0,14058,28,5988,6941,0,None,3
2024-03-05 05:00:00,1011,Restaurant,Rajshahi,0,17772,48,7240,5268,0,None,21
2024-03-05 06:00:00,1018,Grocery,Rajshahi,0,5844,58,6983,5986,0,None,24
2024-03-05 07:00:00,1100,Grocery,Khulna,0,17324,20,3238,2437,0,None,7
2024-03-05 08:00:00,1043,Grocery,Chattogram,0,17953,34,2215,2011,0,None,12
2024-03-05 09:00:00,1186,Electronics,Rajshahi,0,18584,5,565,6559,0,None,4
2024-03-05 10:00:00,1048,Electronics,Chattogram,0,18055,18,5378,425,0,None,24
2024-03-05 11:00:00,1188,Grocery,Rajshahi,0,18120,39,5558,3044,0,None,11
2024-03-05 12:00:00,1016,Restaurant,Dhaka,0,16902,43,1134,5821,0,None,14
2024-03-05 13:00:00,1073,Grocery,Sylhet,1,5353,57,743,3288,0,None,18
2024-03-05 14:00:00,1056,Grocery,Dhaka,0,2094,57,672,2914,0,None,7
2024-03-05 15:00:00,1054,Restaurant,Rajshahi,0,8191,11,2911,6229,0,Standard,5
2024-03-05 16:00:00,1046,Electronics,Sylhet,1,15639,54,6982,1239,0,None,16
2024-03-05 17:00:00,1011,Electronics,Sylhet,0,9667,17,530,6566,0,None,11
2024-03-05 18:00:00,1061,Pharmacy,Rajshahi,0,6135,48,5409,3391,1,Basic,22
2024-03-05 19:00:00,1079,Grocery,Rajshahi,0,17307,45,3021,4213,0,None,3
2024-03-05 20:00:00,1082,Restaurant,Chattogram,0,2529,22,561,3997,0,Basic,16
2024-03-05 21:00:00,1007,Grocery,Rajshahi,1,9527,37,5629,3006,0,None,11
2024-03-05 22:00:00,1148,Pharmacy,Khulna,0,2970,20,6318,3039,0,None,10
2024-03-05 23:00:00,1080,Grocery,Rajshahi,0,5046,48,301,6558,0,None,23
2024-03-06 00:00:00,1117,Restaurant,Khulna,0,16851,54,3767,598,0,Standard,23
2024-03-06 01:00:00,1197,Grocery,Rajshahi,0,16476,54,4280,2087,0,Basic,2
2024-03-06 02:00:00,1199,Grocery,Chattogram,1,14833,48,7506,1184,0,None,16
2024-03-06 03:00:00,1024,Electronics,Khulna,0,13828,48,509,2750,0,None,17
2024-03-06 04:00:00,1088,Grocery,Dhaka,0,769,46,6962,2584,0,None,10
2024-03-06 05:00:00,1011,Pharmacy,Khulna,0,2173,6,5429,6563,0,None,18
2024-03-06 06:00:00,1142,Grocery,Chattogram,0,3022,34,7674,4759,0,Basic,12
2024-03-06 07:00:00,1058,Grocery,Khulna,0,470,14,5465,6238,0,None,8
2024-03-06 08:00:00,1153,Grocery,Rajshahi,1,16520,48,7248,3513,0,None,3
2024-03-06 09:00:00,1108,Grocery,Rajshahi,1,7841,23,3445,5677,1,Standard,20
2024-03-06 10:00:00,1025,Electronics,Chattogram,1,9130,20,2203,4745,0,Standard,24
2024-03-06 11:00:00,1046,Grocery,Sylhet,1,6880,13,2834,4054,0,None,3
2024-03-06 12:00:00,1031,Electronics,Rajshahi,0,1457,47,794,5585,0,None,6
2024-03-06 13:00:00,1009,Pharmacy,Dhaka,0,8450,44,2479,4383,0,Premium,2
2024-03-06 14:00:00,1015,Pharmacy,Chattogram,1,5570,41,1523,3936,0,None,3
2024-03-06 15:00:00,1198,Pharmacy,Khulna,1,5058,32,4856,1699,0,None,17
2024-03-06 16:00:00,1144,Pharmacy,Khulna,1,8781,26,2194,4507,0,None,9
2024-03-06 17:00:00,1150,Restaurant,Dhaka,0,13691,50,2528,6543,0,Basic,4
2024-03-06 18:00:00,1025,Grocery,Rajshahi,0,12636,53,434,2575,0,None,22
2024-03-06 19:00:00,1085,Grocery,Chattogram,1,13070,14,5638,5137,0,None,23
2024-03-06 20:00:00,1134,Electronics,Dhaka,1,16704,52,7836,135,0,None,2
2024-03-06 21:00:00,1013,Electronics,Rajshahi,1,7108,57,2038,2025,0,Standard,24
2024-03-06 22:00:00,1078,Electronics,Chattogram,0,11044,36,1706,3535,0,None,9
2024-03-06 23:00:00,1116,Pharmacy,Khulna,0,18887,8,68,4854,0,None,14
2024-03-07 00:00:00,1006,Restaurant,Chattogram,0,5061,40,5725,5367,0,None,11
2024-03-07 01:00:00,1136,Pharmacy,Sylhet,1,3111,22,1904,2890,0,Standard,2
2024-03-07 02:00:00,1114,Pharmacy,Chattogram,0,9191,22,7018,2757,0,None,21
2024-03-07 03:00:00,1175,Grocery,Sylhet,0,11772,16,3959,5120,0,None,2
2024-03-07 04:00:00,1071,Pharmacy,Chattogram,1,10498,27,6329,3773,0,Premium,5
2024-03-07 05:00:00,1058,Grocery,Sylhet,0,7436,56,2951,380,0,None,7
2024-03-07 06:00:00,1081,Grocery,Khulna,1,5765,10,6825,6652,0,None,22
2024-03-07 07:00:00,1115,Electronics,Rajshahi,0,17693,25,6347,1528,0,Standard,4
2024-03-07 08:00:00,1166,Grocery,Sylhet,1,7129,31,4649,4901,0,None,14
2024-03-07 09:00:00,1145,Grocery,Sylhet,0,17834,21,6156,4571,0,None,2
2024-03-07 10:00:00,1186,Grocery,Khulna,1,18233,27,2713,3628,1,None,23
2024-03-07 11:00:00,1102,Electronics,Sylhet,1,7551,17,5393,5049,0,None,12
2024-03-07 12:00:00,1016,Pharmacy,Dhaka,0,19540,33,3369,848,0,None,10
2024-03-07 13:00:00,1013,Pharmacy,Khulna,0,15101,31,6194,4992,0,None,1
2024-03-07 14:00:00,1158,Restaurant,Dhaka,0,10838,50,4595,4127,0,Basic,19
2024-03-07 15:00:00,1151,Restaurant,Khulna,0,6028,42,6512,1927,1,None,23
2024-03-07 16:00:00,1107,Grocery,Sylhet,1,11756,26,6867,2165,0,None,16
2024-03-07 17:00:00,1187,Restaurant,Dhaka,0,18299,21,3727,4286,0,None,15
2024-03-07 18:00:00,1044,Restaurant,Sylhet,0,8350,36,2404,5866,0,None,14
2024-03-07 19:00:00,1097,Restaurant,Khulna,0,10307,1,7170,5869,0,None,9
2024-03-07 20:00:00,1130,Grocery,Sylhet,1,1957,4,3325,2121,1,None,21
2024-03-07 21:00:00,1036,Electronics,Dhaka,1,18393,4,3546,4718,1,None,23
2024-03-07 22:00:00,1170,Pharmacy,Dhaka,0,11399,26,6990,5222,0,None,15
2024-03-07 23:00:00,1167,Grocery,Sylhet,0,16495,4,5625,2918,0,None,7
2024-03-08 00:00:00,1182,Pharmacy,Chattogram,0,13007,49,2303,4681,0,None,4
2024-03-08 01:00:00,1107,Grocery,Khulna,0,17735,9,3681,6563,0,None,21
2024-03-08 02:00:00,1038,Grocery,Khulna,0,5692,30,7852,472,0,None,18
2024-03-08 03:00:00,1014,Restaurant,Sylhet,0,6502,51,3221,1787,0,Standard,8
2024-03-08 04:00:00,1119,Grocery,Chattogram,0,16129,45,5607,113,1,None,12
2024-03-08 05:00:00,1003,Pharmacy,Dhaka,0,4947,4,4374,5498,0,None,15
2024-03-08 06:00:00,1092,Pharmacy,Rajshahi,0,14438,5,1082,1336,0,None,15
2024-03-08 07:00:00,1152,Grocery,Rajshahi,0,8602,45,445,6473,0,None,17
2024-03-08 08:00:00,1140,Electronics,Sylhet,0,10886,23,6256,338,1,None,2
2024-03-08 09:00:00,1160,Grocery,Chattogram,1,4881,16,4931,2285,0,None,12
2024-03-08 10:00:00,1015,Grocery,Chattogram,1,19091,22,4850,1196,0,None,3
2024-03-08 11:00:00,1169,Grocery,Khulna,0,19547,37,5941,78,0,None,7
2024-03-08 12:00:00,1107,Grocery,Dhaka,0,3628,8,1592,4559,1,None,6
2024-03-08 13:00:00,1125,Grocery,Chattogram,1,7694,48,5608,6017,1,None,14
2024-03-08 14:00:00,1193,Restaurant,Rajshahi,1,4155,33,5526,2652,0,Basic,23
2024-03-08 15:00:00,1054,Electronics,Dhaka,0,14226,55,6510,6083,0,None,5
2024-03-08 16:00:00,1169,Grocery,Dhaka,0,9444,38,5179,4657,0,None,4
2024-03-08 17:00:00,1033,Restaurant,Sylhet,0,913,43,6472,4380,0,None,15
2024-03-08 18:00:00,1157,Restaurant,Chattogram,0,11280,16,2775,4318,0,Basic,7
2024-03-08 19:00:00,1012,Restaurant,Sylhet,0,8721,5,7636,2640,0,None,3
2024-03-08 20:00:00,1140,Pharmacy,Chattogram,0,1946,16,3816,5385,0,None,13
2024-03-08 21:00:00,1017,Grocery,Khulna,0,17791,7,3053,5786,1,None,10
2024-03-08 22:00:00,1159,Grocery,Sylhet,0,17368,51,1590,6516,0,None,23
2024-03-08 23:00:00,1095,Restaurant,Sylhet,0,2896,1,6004,1256,0,None,2
2024-03-09 00:00:00,1122,Restaurant,Rajshahi,0,12212,9,6863,827,0,Basic,12
2024-03-09 01:00:00,1038,Grocery,Sylhet,0,14888,18,7230,6379,1,None,24
2024-03-09 02:00:00,1045,Grocery,Chattogram,0,5236,45,2231,2718,0,None,22
2024-03-09 03:00:00,1028,Electronics,Rajshahi,0,7327,58,5118,4923,0,None,12
2024-03-09 04:00:00,1189,Restaurant,Sylhet,1,3918,47,6454,2810,0,None,19
2024-03-09 05:00:00,1061,Electronics,Sylhet,0,8110,3,7960,3385,0,None,19
2024-03-09 06:00:00,1184,Restaurant,Khulna,1,2893,24,1561,6056,0,None,21
2024-03-09 07:00:00,1015,Grocery,Sylhet,1,17209,28,4272,1965,1,None,3
2024-03-09 08:00:00,1183,Pharmacy,Dhaka,0,16058,10,3646,2427,1,Basic,6
2024-03-09 09:00:00,1120,Restaurant,Rajshahi,0,16132,9,7596,2841,1,None,2
2024-03-09 10:00:00,1009,Grocery,Dhaka,0,7892,13,7240,613,0,Premium,24
2024-03-09 11:00:00,1157,Pharmacy,Rajshahi,1,6598,48,4942,562,1,Basic,13
2024-03-09 12:00:00,1152,Restaurant,Khulna,1,7452,35,3238,6563,1,None,9
2024-03-09 13:00:00,1102,Grocery,Sylhet,1,11921,54,5344,6195,1,None,13
2024-03-09 14:00:00,1083,Restaurant,Sylhet,0,18139,23,1600,5840,0,Standard,23
2024-03-09 15:00:00,1132,Pharmacy,Sylhet,0,12025,47,5700,6962,0,None,14
2024-03-09 16:00:00,1064,Electronics,Rajshahi,0,4387,17,6071,5901,0,None,19
2024-03-09 17:00:00,1176,Grocery,Sylhet,0,236,46,2056,6064,1,None,11
2024-03-09 18:00:00,1002,Grocery,Dhaka,0,18371,7,4331,6348,0,None,14
2024-03-09 19:00:00,1172,Restaurant,Sylhet,0,6483,52,709,4826,0,Premium,16
2024-03-09 20:00:00,1141,Grocery,Khulna,1,15402,16,2971,4352,1,Basic,10
2024-03-09 21:00:00,1119,Restaurant,Dhaka,0,8260,53,2732,184,0,Standard,20
2024-03-09 22:00:00,1157,Restaurant,Sylhet,0,8265,40,793,2192,0,None,16
2024-03-09 23:00:00,1067,Grocery,Sylhet,0,4080,36,3099,6127,1,None,2
2024-03-10 00:00:00,1145,Pharmacy,Chattogram,1,6132,20,2855,5809,1,None,16
2024-03-10 01:00:00,1189,Pharmacy,Rajshahi,1,8528,24,6030,4065,0,None,14
2024-03-10 02:00:00,1036,Grocery,Dhaka,0,6533,47,5765,245,1,None,21
2024-03-10 03:00:00,1152,Electronics,Chattogram,0,14070,5,26,4086,0,None,18
2024-03-10 04:00:00,1175,Restaurant,Khulna,0,11468,45,6693,2234,0,Standard,6
2024-03-10 05:00:00,1192,Restaurant,Rajshahi,1,5267,6,3267,865,0,Premium,7
2024-03-10 06:00:00,1180,Restaurant,Dhaka,0,15816,28,5322,2087,0,None,13
2024-03-10 07:00:00,1072,Pharmacy,Sylhet,0,12275,59,84,600,0,None,2
2024-03-10 08:00:00,1142,Electronics,Dhaka,0,17245,5,5951,5057,0,None,15
2024-03-10 09:00:00,1048,Restaurant,Sylhet,0,8173,49,3101,5537,1,None,17
2024-03-10 10:00:00,1120,Restaurant,Rajshahi,1,10202,39,6609,3033,0,None,13
2024-03-10 11:00:00,1087,Electronics,Sylhet,0,8087,38,1122,2056,1,None,7
2024-03-10 12:00:00,1195,Grocery,Khulna,0,614,2,5309,6493,0,Standard,1
2024-03-10 13:00:00,1139,Restaurant,Sylhet,0,7050,43,11,2131,0,None,3
2024-03-10 14:00:00,1186,Grocery,Khulna,0,2929,39,7770,532,1,None,20
2024-03-10 15:00:00,1036,Grocery,Rajshahi,1,12129,54,5108,5084,1,None,18
2024-03-10 16:00:00,1060,Grocery,Rajshahi,0,15188,21,7197,2042,0,None,7
2024-03-10 17:00:00,1170,Electronics,Dhaka,1,4097,40,1748,357,0,None,21
2024-03-10 18:00:00,1123,Electronics,Khulna,1,2369,37,3109,377,0,None,17
2024-03-10 19:00:00,1197,Restaurant,Khulna,0,13763,59,1876,2219,0,Standard,12
2024-03-10 20:00:00,1038,Restaurant,Chattogram,0,18462,18,2619,5144,1,None,16
2024-03-10 21:00:00,1183,Pharmacy,Chattogram,0,13088,54,5413,4488,0,None,24
2024-03-10 22:00:00,1062,Electronics,Chattogram,1,4770,48,5479,5222,0,None,10
2024-03-10 23:00:00,1045,Pharmacy,Sylhet,0,1715,46,5774,4797,0,None,23
2024-03-11 00:00:00,1087,Grocery,Chattogram,0,17158,12,7057,3307,0,None,16
2024-03-11 01:00:00,1010,Grocery,Khulna,0,12834,17,179,5529,0,None,20
2024-03-11 02:00:00,1061,Restaurant,Sylhet,1,19451,37,796,2596,0,None,18
2024-03-11 03:00:00,1076,Restaurant,Rajshahi,0,13998,46,7279,783,0,None,15
2024-03-11 04:00:00,1152,Grocery,Dhaka,0,4677,38,3813,5924,0,None,23
2024-03-11 05:00:00,1198,Grocery,Chattogram,0,16655,15,5563,2379,0,None,11
2024-03-11 06:00:00,1051,Restaurant,Rajshahi,0,19564,7,7188,6937,0,Standard,18
2024-03-11 07:00:00,1003,Grocery,Khulna,1,9751,14,7312,3603,1,None,6
2024-03-11 08:00:00,1058,Restaurant,Dhaka,0,14379,50,2024,6792,1,None,1
2024-03-11 09:00:00,1071,Electronics,Rajshahi,1,239,1,7666,982,0,None,23
2024-03-11 10:00:00,1147,Pharmacy,Dhaka,0,10422,38,3217,3942,0,Standard,7
2024-03-11 11:00:00,1092,Grocery,Chattogram,0,16316,3,6584,2590,1,None,12
2024-03-11 12:00:00,1062,Restaurant,Khulna,0,18484,37,886,1042,0,None,20
2024-03-11 13:00:00,1053,Restaurant,Dhaka,0,18801,44,2468,5267,0,None,4
2024-03-11 14:00:00,1116,Pharmacy,Rajshahi,0,16249,31,3387,2538,0,Basic,10
2024-03-11 15:00:00,1109,Electronics,Chattogram,0,4996,43,5285,6426,0,None,21
2024-03-11 16:00:00,1073,Grocery,Chattogram,0,4806,13,5771,861,0,None,2
2024-03-11 17:00:00,1106,Pharmacy,Rajshahi,0,17867,48,7370,1876,0,Standard,9
2024-03-11 18:00:00,1056,Restaurant,Rajshahi,0,8975,18,1519,1835,0,None,10
2024-03-11 19:00:00,1168,Electronics,Dhaka,1,15064,17,7923,5794,0,None,20
2024-03-11 20:00:00,1002,Grocery,Sylhet,0,14393,17,7792,4208,1,None,11
2024-03-11 21:00:00,1119,Restaurant,Chattogram,0,14876,11,6611,3526,0,None,14
2024-03-11 22:00:00,1005,Pharmacy,Dhaka,0,10657,20,6856,1685,0,None,3
2024-03-11 23:00:00,1004,Grocery,Rajshahi,1,17399,10,2432,3401,1,Standard,1
2024-03-12 00:00:00,1004,Grocery,Dhaka,1,16244,29,6457,1622,0,None,7
2024-03-12 01:00:00,1053,Electronics,Rajshahi,0,15266,48,4866,5518,0,None,4
2024-03-12 02:00:00,1046,Grocery,Khulna,1,19095,34,5374,4957,1,Basic,7
2024-03-12 03:00:00,1176,Grocery,Rajshahi,0,446,17,5054,2657,0,Premium,16
2024-03-12 04:00:00,1008,Grocery,Rajshahi,0,6716,54,916,1932,0,None,10
2024-03-12 05:00:00,1098,Electronics,Rajshahi,1,17000,52,2070,507,1,None,15
2024-03-12 06:00:00,1019,Restaurant,Sylhet,1,13542,42,3976,5763,0,None,16
2024-03-12 07:00:00,1121,Restaurant,Rajshahi,0,16691,13,1781,4561,0,None,6
2024-03-12 08:00:00,1060,Grocery,Chattogram,1,9230,44,338,6967,1,None,4
2024-03-12 09:00:00,1122,Restaurant,Chattogram,0,1621,47,1516,3478,1,None,4
2024-03-12 10:00:00,1162,Pharmacy,Dhaka,1,13170,39,2870,2656,1,None,24
2024-03-12 11:00:00,1177,Restaurant,Sylhet,0,7483,27,3582,1121,0,None,23
2024-03-12 12:00:00,1081,Electronics,Dhaka,0,16145,54,6509,289,0,None,4
2024-03-12 13:00:00,1061,Grocery,Chattogram,0,455,53,5491,5858,0,None,22
2024-03-12 14:00:00,1144,Restaurant,Chattogram,0,11219,26,914,2829,0,None,22
2024-03-12 15:00:00,1002,Grocery,Khulna,0,15687,28,5949,2209,0,None,17
2024-03-12 16:00:00,1159,Pharmacy,Rajshahi,0,9229,13,7766,6767,0,None,13
2024-03-12 17:00:00,1012,Grocery,Chattogram,0,19546,12,3290,5962,0,None,2
2024-03-12 18:00:00,1119,Grocery,Dhaka,0,2482,44,4570,4812,0,None,20
2024-03-12 19:00:00,1124,Grocery,Dhaka,0,8944,28,1446,1400,0,Basic,6
2024-03-12 20:00:00,1088,Restaurant,Rajshahi,0,18061,2,1379,566,0,None,22
2024-03-12 21:00:00,1072,Grocery,Rajshahi,0,10119,37,1483,1473,1,None,1
2024-03-12 22:00:00,1067,Restaurant,Khulna,1,13535,57,7670,5089,0,None,8
2024-03-12 23:00:00,1141,Pharmacy,Sylhet,1,791,57,2074,5236,0,None,18
2024-03-13 00:00:00,1100,Grocery,Dhaka,1,6477,34,7085,1987,1,None,21
2024-03-13 01:00:00,1097,Restaurant,Rajshahi,0,2460,23,6945,3787,0,None,4
2024-03-13 02:00:00,1010,Grocery,Dhaka,1,11339,58,800,3865,0,None,5
2024-03-13 03:00:00,1104,Pharmacy,Rajshahi,0,547,52,7003,3260,0,None,5
2024-03-13 04:00:00,1183,Restaurant,Chattogram,0,4643,45,1246,3547,1,Premium,15
2024-03-13 05:00:00,1066,Grocery,Dhaka,0,11288,29,4959,6739,0,None,10
2024-03-13 06:00:00,1122,Grocery,Chattogram,1,8974,35,2737,6089,0,None,8
2024-03-13 07:00:00,1028,Grocery,Dhaka,0,7069,11,5267,3251,1,None,7
2024-03-13 08:00:00,1136,Electronics,Sylhet,0,19622,48,3495,5905,1,Premium,12
2024-03-13 09:00:00,1194,Restaurant,Khulna,0,3045,33,4834,5300,0,Premium,11
2024-03-13 10:00:00,1152,Restaurant,Chattogram,1,12586,51,5470,5054,1,None,13
2024-03-13 11:00:00,1075,Restaurant,Rajshahi,0,1465,11,3257,1716,1,None,15
2024-03-13 12:00:00,1169,Grocery,Sylhet,0,12645,9,6558,1012,0,None,17
2024-03-13 13:00:00,1008,Pharmacy,Dhaka,0,13138,14,3877,5914,0,None,22
2024-03-13 14:00:00,1039,Restaurant,Chattogram,0,11359,9,981,1310,0,None,22
2024-03-13 15:00:00,1024,Grocery,Dhaka,0,2474,39,2476,4570,0,None,18
2024-03-13 16:00:00,1004,Grocery,Dhaka,0,19054,48,2088,617,1,Standard,8
2024-03-13 17:00:00,1138,Grocery,Dhaka,1,10682,3,2952,4736,0,None,6
2024-03-13 18:00:00,1186,Pharmacy,Khulna,0,19161,29,1011,6405,1,Basic,11
2024-03-13 19:00:00,1123,Electronics,Khulna,0,1268,19,3464,4257,0,None,9
2024-03-13 20:00:00,1037,Grocery,Rajshahi,0,14906,36,2750,6099,0,None,5
2024-03-13 21:00:00,1071,Pharmacy,Chattogram,0,6174,32,2126,1982,0,None,7
2024-03-13 22:00:00,1132,Grocery,Sylhet,0,11128,7,4812,2228,0,None,22
2024-03-13 23:00:00,1175,Electronics,Sylhet,0,2150,55,3861,4820,1,None,15
2024-03-14 00:00:00,1089,Grocery,Sylhet,0,19677,28,5903,468,0,None,21
2024-03-14 01:00:00,1145,Pharmacy,Dhaka,1,10611,44,2591,5905,0,Basic,22
2024-03-14 02:00:00,1197,Restaurant,Khulna,0,13588,18,1473,4116,0,None,4
2024-03-14 03:00:00,1036,Restaurant,Chattogram,0,17971,5,2521,4355,1,None,19
2024-03-14 04:00:00,1059,Pharmacy,Dhaka,1,4474,23,1165,6609,1,None,13
2024-03-14 05:00:00,1175,Grocery,Khulna,0,2485,55,3322,1139,0,Basic,1
2024-03-14 06:00:00,1027,Grocery,Khulna,1,19790,22,6437,1436,0,None,1
2024-03-14 07:00:00,1196,Grocery,Chattogram,0,19508,26,609,536,0,None,22
2024-03-14 08:00:00,1080,Grocery,Chattogram,0,7245,42,2183,951,0,None,14
2024-03-14 09:00:00,1113,Pharmacy,Chattogram,1,1818,12,2531,2813,0,None,9
2024-03-14 10:00:00,1039,Grocery,Dhaka,0,11179,40,5908,3006,0,Basic,24
2024-03-14 11:00:00,1044,Grocery,Rajshahi,0,8762,19,5431,3994,0,None,12
2024-03-14 12:00:00,1061,Restaurant,Chattogram,1,12226,47,2861,6075,0,None,18
2024-03-14 13:00:00,1092,Electronics,Rajshahi,0,8043,1,4650,1840,0,None,9
2024-03-14 14:00:00,1114,Restaurant,Dhaka,0,10095,3,1655,5952,0,None,8
2024-03-14 15:00:00,1185,Grocery,Rajshahi,0,12166,27,1755,850,0,None,14
2024-03-14 16:00:00,1066,Grocery,Sylhet,1,17932,18,45,1971,0,None,9
2024-03-14 17:00:00,1055,Electronics,Rajshahi,1,5489,50,1259,5376,0,None,20
2024-03-14 18:00:00,1039,Grocery,Chattogram,0,19006,30,5167,1191,0,None,2
2024-03-14 19:00:00,1097,Grocery,Dhaka,0,19012,2,6341,3920,0,None,1
2024-03-14 20:00:00,1039,Pharmacy,Chattogram,1,3233,5,6227,4628,1,None,13
2024-03-14 21:00:00,1090,Restaurant,Sylhet,0,9060,29,4638,2062,0,None,10
2024-03-14 22:00:00,1032,Restaurant,Chattogram,0,8013,33,3232,6193,1,None,8
2024-03-14 23:00:00,1005,Grocery,Chattogram,1,17998,42,1451,3046,0,Basic,7
2024-03-15 00:00:00,1146,Grocery,Chattogram,1,14060,20,2118,4399,0,None,24
2024-03-15 01:00:00,1079,Electronics,Khulna,1,14494,30,2567,3558,0,None,12
2024-03-15 02:00:00,1167,Grocery,Sylhet,0,3821,42,1992,4511,0,None,17
2024-03-15 03:00:00,1091,Restaurant,Chattogram,0,17338,5,7041,304,0,Premium,12
2024-03-15 04:00:00,1096,Restaurant,Chattogram,0,2547,50,5008,6339,0,Basic,16
2024-03-15 05:00:00,1058,Restaurant,Chattogram,0,15082,21,3123,4908,0,None,10
2024-03-15 06:00:00,1058,Grocery,Dhaka,0,17310,58,5164,2847,1,None,12
2024-03-15 07:00:00,1047,Grocery,Khulna,1,5123,15,2340,2435,0,None,11
2024-03-15 08:00:00,1168,Pharmacy,Dhaka,0,19233,20,7081,2804,0,None,14
